"polarity","homeless","homeless_trend","food_group"
"0.7717","1599","-140","1"
"0.4404","1599","-140","3"
"0.4199","1599","-140","3"
"0.7125","4","-9","1"
"0.4019","4","-9","2"
"-0.6467","4","-9","3"
"0.0","4","-9","0"
"0.0","44","-48","3"
"0.0","44","-48","3"
"0.128","4","-9","2"
"0.5499","4","-9","4"
"-0.5709","4","-9","2"
"0.3769","4","-9","1"
"-0.4215","4","-9","1"
"-0.6808","4","-9","0"
"-0.4215","4","-9","2"
"0.8126","4","-9","1"
"0.9118","4","-9","2"
"0.8953","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.7184","4","-9","0"
"-0.3597","4","-9","0"
"0.1531","4","-9","2"
"0.0","4","-9","4"
"0.6841","1942","427","1"
"0.0","4","-9","4"
"0.6124","750","120","0"
"0.3182","4","-9","0"
"0.7845","4","-9","1"
"-0.5719","44","-48","1"
"-0.5719","44","-48","1"
"0.8993","44","-48","1"
"0.8993","44","-48","1"
"0.5106","4","-9","0"
"0.8868","4","-9","3"
"0.296","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.1045","4","-9","3"
"0.0","497","115","2"
"0.0","4","-9","1"
"-0.4545","4","-9","1"
"0.0","4","-9","4"
"0.5106","4","-9","1"
"-0.1531","4","-9","1"
"0.0","4","-9","1"
"0.7876","4","-9","1"
"0.0","1599","-140","1"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.4753","4","-9","2"
"-0.7887","1599","-140","4"
"-0.6486","4","-9","2"
"-0.5487","1599","-140","4"
"0.4215","4","-9","0"
"0.4588","4","-9","3"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.2023","4","-9","1"
"0.4404","4","-9","1"
"0.3506","4","-9","2"
"-0.6124","4","-9","0"
"0.0","4","-9","1"
"-0.3595","4","-9","3"
"0.2263","4","-9","1"
"0.3818","497","115","0"
"0.0","4","-9","2"
"-0.7003","4","-9","1"
"0.0","497","115","1"
"0.3484","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","1"
"0.168","4","-9","1"
"0.4588","4","-9","1"
"0.7263","497","115","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.7184","4","-9","0"
"0.0","4","-9","2"
"0.7311","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.2263","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","3"
"0.4019","4","-9","2"
"0.3832","4","-9","4"
"0.0","4","-9","0"
"0.4939","4","-9","2"
"0.5719","4","-9","0"
"0.168","4","-9","1"
"0.0","4","-9","3"
"0.4215","4","-9","3"
"-0.296","4","-9","4"
"-0.5632","4","-9","1"
"0.0","4","-9","2"
"0.4574","4","-9","2"
"0.0","4","-9","2"
"0.0516","4","-9","4"
"0.7351","4","-9","2"
"0.0","4","-9","1"
"0.296","4","-9","1"
"0.5574","4","-9","0"
"0.4939","4","-9","1"
"0.0","4","-9","2"
"0.4588","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","4"
"0.0","4","-9","1"
"0.6249","4","-9","1"
"0.0","4","-9","2"
"0.6369","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","497","115","4"
"0.0","4","-9","2"
"0.8924","1599","-140","3"
"0.0","4","-9","0"
"0.2579","4","-9","2"
"0.4404","4","-9","3"
"0.0","4","-9","0"
"0.784","4","-9","4"
"0.9189","4","-9","2"
"0.6696","497","115","2"
"0.0","4","-9","3"
"0.0","4","-9","4"
"0.0","4","-9","0"
"0.5719","4","-9","2"
"0.0","497","115","1"
"0.802","497","115","2"
"0.3182","4","-9","1"
"0.0","1599","-140","1"
"-0.34","497","115","4"
"-0.2263","4","-9","3"
"0.4215","4","-9","0"
"0.0","4","-9","1"
"-0.4404","4","-9","1"
"0.4404","4","-9","3"
"-0.296","4","-9","4"
"0.5719","497","115","2"
"0.0","4","-9","3"
"0.3818","4","-9","2"
"0.0","4","-9","1"
"0.2023","44","-48","1"
"0.7345","4","-9","1"
"0.6249","4","-9","2"
"0.6696","497","115","1"
"0.0","4","-9","4"
"0.3853","4","-9","1"
"0.6369","44","-48","1"
"-0.3875","4","-9","2"
"0.0","4","-9","1"
"-0.6022","4","-9","3"
"0.0","1599","-140","1"
"0.0","4","-9","1"
"0.4019","4","-9","2"
"-0.2263","4","-9","0"
"0.7184","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","4","-9","2"
"-0.4588","4","-9","0"
"-0.5574","4","-9","4"
"0.4215","497","115","2"
"0.4641","4","-9","1"
"0.6486","4","-9","0"
"-0.7845","4","-9","2"
"0.75","4","-9","1"
"0.6705","4","-9","2"
"-0.296","4","-9","2"
"0.0","44","-48","1"
"0.4753","4","-9","2"
"0.0","1942","427","1"
"0.5859","4","-9","0"
"0.6369","4","-9","1"
"0.4404","4","-9","1"
"0.4019","4","-9","2"
"0.0","4","-9","3"
"0.836","497","115","3"
"0.802","1599","-140","0"
"0.3875","1599","-140","0"
"-0.0516","4","-9","1"
"-0.34","4","-9","2"
"0.0","4","-9","0"
"-0.9466","4","-9","3"
"0.0","4","-9","2"
"0.733","4","-9","1"
"0.5719","4","-9","2"
"-0.2746","4","-9","0"
"0.264","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.4404","4","-9","3"
"0.0","4","-9","4"
"-0.5958","4","-9","1"
"-0.1779","44","-48","1"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.0","1599","-140","2"
"-0.481","4","-9","1"
"0.0","4","-9","0"
"0.4019","4","-9","1"
"0.554","4","-9","4"
"0.0","4","-9","0"
"0.7003","4","-9","1"
"0.7644","4","-9","2"
"0.8555","4","-9","1"
"0.2732","4","-9","2"
"0.0","4","-9","1"
"0.4574","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.5267","4","-9","0"
"0.0","4","-9","1"
"0.2263","4","-9","0"
"0.0","4","-9","2"
"0.2225","4","-9","1"
"0.0","4","-9","0"
"0.8074","4","-9","2"
"-0.2755","4","-9","3"
"0.1406","750","120","1"
"0.0","4","-9","0"
"0.0","4","-9","1"
"-0.2732","4","-9","1"
"0.0","4","-9","2"
"0.4767","4","-9","2"
"0.7351","4","-9","0"
"-0.8176","4","-9","0"
"0.25","4","-9","2"
"0.0","4","-9","1"
"0.7096","44","-48","4"
"-0.5423","750","120","2"
"0.0","4","-9","2"
"-0.4019","4","-9","2"
"-0.1759","4","-9","2"
"0.0","4","-9","1"
"0.7845","4","-9","0"
"0.0","4","-9","1"
"0.658","4","-9","3"
"0.4588","4","-9","0"
"0.0","4","-9","0"
"0.7639","4","-9","1"
"0.0","4","-9","4"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.7269","497","115","2"
"0.6656","4","-9","1"
"0.0","44","-48","1"
"-0.7003","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.5574","4","-9","0"
"0.6022","4","-9","1"
"-0.5399","4","-9","1"
"-0.25","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","3"
"0.3182","4","-9","1"
"-0.1531","750","120","1"
"0.0","4","-9","2"
"0.0","497","115","2"
"0.0","497","115","2"
"0.5267","4","-9","0"
"-0.4939","1599","-140","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.6103","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.4404","44","-48","1"
"-0.765","4","-9","4"
"0.5423","4","-9","1"
"0.0","4","-9","1"
"0.7319","4","-9","1"
"0.3134","4","-9","0"
"0.5859","4","-9","1"
"-0.3182","4","-9","1"
"0.0","4","-9","3"
"0.2732","4","-9","2"
"0.0","4","-9","3"
"0.0","44","-48","4"
"0.0","4","-9","1"
"0.6326","4","-9","0"
"0.5093","4","-9","1"
"0.0","4","-9","4"
"-0.4738","4","-9","1"
"0.6249","4","-9","3"
"0.5719","4","-9","2"
"0.0","4","-9","2"
"0.7173","4","-9","0"
"0.7964","4","-9","3"
"0.6369","4","-9","2"
"-0.2561","1599","-140","0"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","3"
"0.0","4","-9","3"
"-0.2755","497","115","2"
"-0.4939","4","-9","2"
"-0.743","4","-9","2"
"0.2732","44","-48","4"
"0.0","4","-9","2"
"0.5719","4","-9","2"
"0.0","4","-9","3"
"0.5994","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.0","750","120","3"
"0.8619","4","-9","4"
"0.7494","4","-9","1"
"0.4215","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.6369","4","-9","4"
"-0.5792","4","-9","1"
"-0.782","750","120","0"
"0.8176","4","-9","1"
"0.4588","4","-9","0"
"0.7339","4","-9","1"
"0.4939","4","-9","0"
"0.4404","4","-9","2"
"0.5267","44","-48","0"
"0.128","4","-9","3"
"0.0","4","-9","3"
"-0.34","4","-9","1"
"0.0","497","115","0"
"0.0","4","-9","2"
"0.8126","4","-9","1"
"0.0","4","-9","1"
"0.5106","4","-9","1"
"0.0","4","-9","1"
"0.4019","4","-9","3"
"-0.7096","4","-9","2"
"0.9118","4","-9","3"
"-0.1779","497","115","3"
"0.0","4","-9","3"
"0.5562","4","-9","0"
"0.0","750","120","1"
"0.0","497","115","0"
"0.0","4","-9","2"
"-0.7232","4","-9","4"
"0.4588","4","-9","1"
"0.0","4","-9","1"
"0.7644","4","-9","1"
"0.0516","4","-9","1"
"0.8625","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","0"
"-0.2144","4","-9","1"
"-0.2023","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"-0.296","4","-9","2"
"0.4753","4","-9","0"
"0.7096","4","-9","1"
"0.9134","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.4696","4","-9","1"
"0.8475","4","-9","0"
"0.296","4","-9","4"
"0.2411","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"-0.3182","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","1599","-140","1"
"0.0","4","-9","1"
"0.6077","4","-9","2"
"0.7184","4","-9","1"
"0.7067","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","4"
"-0.0772","4","-9","2"
"0.34","4","-9","1"
"0.1027","4","-9","2"
"0.5719","4","-9","3"
"0.0","750","120","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.6885","4","-9","1"
"-0.1567","4","-9","0"
"-0.5994","4","-9","0"
"0.8203","4","-9","4"
"0.2942","4","-9","0"
"0.3612","4","-9","0"
"0.0","4","-9","2"
"0.2023","4","-9","3"
"0.0","4","-9","1"
"-0.7755","4","-9","0"
"-0.8176","4","-9","0"
"-0.1531","4","-9","1"
"0.0","4","-9","0"
"0.8225","4","-9","0"
"0.0","4","-9","2"
"0.8442","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","2"
"-0.0828","4","-9","2"
"0.3348","497","115","4"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.4019","4","-9","2"
"0.0","4","-9","2"
"0.4404","4","-9","1"
"0.0","497","115","2"
"0.0","4","-9","4"
"-0.7096","4","-9","3"
"0.5267","750","120","0"
"0.1045","4","-9","1"
"0.592","4","-9","2"
"0.0","4","-9","1"
"0.4404","497","115","1"
"-0.4563","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","3"
"-0.4588","4","-9","2"
"-0.2732","750","120","1"
"-0.5423","497","115","3"
"-0.1759","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","1942","427","2"
"0.0","4","-9","2"
"0.4588","4","-9","2"
"0.1531","4","-9","0"
"0.0","4","-9","1"
"0.6114","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","3"
"0.8743","4","-9","1"
"0.4588","4","-9","1"
"-0.3612","4","-9","0"
"-0.296","4","-9","2"
"0.6377","4","-9","2"
"0.6369","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0772","4","-9","4"
"0.0","4","-9","0"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.8591","4","-9","1"
"0.7003","4","-9","3"
"0.4767","4","-9","0"
"-0.0572","4","-9","0"
"0.0","4","-9","1"
"0.6642","4","-9","0"
"0.6369","4","-9","0"
"0.5719","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.0","497","115","0"
"0.4588","497","115","0"
"-0.5524","4","-9","1"
"0.0","4","-9","0"
"0.1154","4","-9","0"
"0.0","4","-9","1"
"0.4215","4","-9","1"
"0.296","4","-9","1"
"0.5994","4","-9","4"
"0.7184","4","-9","2"
"0.7184","4","-9","2"
"0.8658","1942","427","3"
"0.1007","4","-9","1"
"-0.6486","4","-9","2"
"0.0","4","-9","2"
"0.4201","4","-9","1"
"0.0772","4","-9","2"
"0.4019","4","-9","1"
"0.0","1599","-140","1"
"0.8597","497","115","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"-0.3818","4","-9","0"
"0.0","1599","-140","1"
"0.4588","4","-9","2"
"0.0","1599","-140","2"
"0.4767","4","-9","3"
"0.0","4","-9","2"
"0.4829","4","-9","0"
"0.5315","4","-9","4"
"0.0","4","-9","4"
"0.3382","4","-9","1"
"0.296","4","-9","1"
"0.0","1599","-140","0"
"0.7345","4","-9","4"
"-0.7717","4","-9","1"
"0.0","1942","427","1"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.7184","4","-9","2"
"0.0","4","-9","4"
"-0.3612","4","-9","1"
"0.0","497","115","2"
"0.0","497","115","2"
"0.6808","4","-9","1"
"0.6096","4","-9","0"
"0.3182","4","-9","1"
"0.0","1942","427","1"
"0.2263","4","-9","1"
"0.6671","4","-9","1"
"0.0","4","-9","2"
"-0.3182","4","-9","2"
"0.3612","4","-9","3"
"-0.2263","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.128","4","-9","2"
"0.8874","4","-9","1"
"0.0","4","-9","0"
"0.8402","4","-9","4"
"0.0","497","115","2"
"0.6897","4","-9","2"
"-0.2755","4","-9","1"
"0.0","4","-9","1"
"0.4939","4","-9","1"
"0.4588","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"-0.5106","4","-9","2"
"0.7506","4","-9","3"
"0.6369","4","-9","1"
"0.7184","4","-9","2"
"-0.5562","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.4588","4","-9","0"
"0.0","4","-9","2"
"-0.2755","4","-9","0"
"0.3612","4","-9","1"
"-0.3818","4","-9","1"
"0.6249","4","-9","1"
"0.5707","4","-9","0"
"0.6808","4","-9","2"
"0.0","497","115","2"
"0.2023","497","115","0"
"0.7219","4","-9","4"
"0.3612","4","-9","2"
"0.0","4","-9","1"
"0.7034","4","-9","4"
"0.6461","4","-9","2"
"-0.34","4","-9","2"
"0.4404","4","-9","1"
"0.689","4","-9","0"
"0.8588","4","-9","2"
"-0.4404","497","115","2"
"-0.3976","4","-9","0"
"0.0","4","-9","1"
"0.9371","4","-9","4"
"0.3612","4","-9","1"
"0.5423","4","-9","1"
"0.0","497","115","1"
"-0.1779","4","-9","1"
"0.4588","4","-9","1"
"0.4091","4","-9","1"
"0.5994","4","-9","1"
"0.0","497","115","0"
"0.4404","4","-9","1"
"0.0","4","-9","2"
"0.8932","4","-9","0"
"0.5994","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"-0.765","4","-9","2"
"0.0","4","-9","2"
"0.8225","750","120","2"
"0.4891","4","-9","2"
"0.2732","4","-9","1"
"-0.4767","4","-9","1"
"-0.5093","4","-9","1"
"0.2732","4","-9","2"
"0.3716","4","-9","1"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.0","4","-9","0"
"-0.5562","4","-9","1"
"0.4939","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.6988","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.0772","750","120","1"
"0.9241","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.9324","4","-9","0"
"0.8316","4","-9","1"
"0.0","4","-9","0"
"0.4201","497","115","2"
"-0.5859","4","-9","0"
"-0.296","4","-9","1"
"0.7783","4","-9","2"
"0.5411","497","115","3"
"0.0","4","-9","2"
"0.0","4","-9","2"
"-0.6678","4","-9","2"
"0.7117","4","-9","0"
"0.9136","4","-9","0"
"0.3612","4","-9","2"
"0.6068","4","-9","2"
"0.0","4","-9","2"
"0.2023","4","-9","1"
"0.0","4","-9","1"
"0.6369","4","-9","0"
"0.5093","4","-9","2"
"0.4019","4","-9","2"
"0.0","4","-9","1"
"0.6801","4","-9","2"
"0.0","4","-9","0"
"0.7964","4","-9","2"
"0.6249","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.8617","4","-9","0"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.4926","497","115","2"
"-0.296","4","-9","1"
"0.7184","4","-9","3"
"-0.8271","4","-9","1"
"0.049","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.555","4","-9","1"
"0.5911","4","-9","2"
"-0.374","4","-9","1"
"-0.8588","4","-9","4"
"0.743","4","-9","1"
"0.0","4","-9","1"
"0.3612","4","-9","2"
"0.0","4","-9","2"
"0.0","1942","427","4"
"0.0","4","-9","0"
"-0.2057","4","-9","1"
"0.0","4","-9","2"
"0.7226","4","-9","4"
"0.5093","4","-9","2"
"0.0","497","115","0"
"-0.2732","4","-9","2"
"-0.34","4","-9","1"
"0.3182","4","-9","2"
"0.3182","4","-9","3"
"0.4215","4","-9","2"
"0.6705","4","-9","2"
"0.0","1599","-140","1"
"-0.3612","4","-9","1"
"0.6988","4","-9","1"
"-0.4767","4","-9","1"
"-0.2411","4","-9","2"
"0.4767","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.0","1942","427","2"
"0.1511","4","-9","1"
"0.5574","4","-9","0"
"0.0","4","-9","0"
"0.717","4","-9","1"
"0.0","4","-9","0"
"0.3291","4","-9","3"
"0.0","4","-9","0"
"0.6478","4","-9","1"
"0.9095","4","-9","2"
"0.8597","4","-9","1"
"0.0","1942","427","0"
"0.5574","4","-9","1"
"0.6369","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.4215","4","-9","2"
"0.0","4","-9","2"
"0.802","4","-9","2"
"0.893","4","-9","1"
"0.5994","4","-9","0"
"0.0","4","-9","0"
"0.7506","4","-9","2"
"0.0","1942","427","4"
"0.7901","4","-9","0"
"0.0","4","-9","1"
"0.4404","4","-9","1"
"-0.8074","4","-9","2"
"-0.5046","497","115","1"
"0.4767","4","-9","3"
"0.4939","1942","427","1"
"0.3907","4","-9","3"
"0.3612","4","-9","1"
"0.4404","4","-9","4"
"-0.1531","4","-9","1"
"0.8221","4","-9","3"
"0.5719","4","-9","1"
"0.3182","4","-9","1"
"0.6184","4","-9","1"
"0.3182","4","-9","2"
"-0.3612","4","-9","0"
"0.4939","4","-9","1"
"0.9458","4","-9","3"
"0.0","4","-9","1"
"0.6249","4","-9","4"
"0.0","4","-9","4"
"0.0","4","-9","1"
"0.4019","4","-9","0"
"0.5719","4","-9","0"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"-0.4019","4","-9","1"
"0.0","4","-9","1"
"0.3612","4","-9","2"
"0.4588","4","-9","4"
"-0.2247","4","-9","1"
"0.0","4","-9","1"
"-0.5106","4","-9","1"
"0.0","4","-9","1"
"0.25","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.8225","4","-9","0"
"-0.2732","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.3182","4","-9","1"
"-0.2263","4","-9","0"
"0.4404","4","-9","1"
"-0.4404","4","-9","2"
"0.5859","4","-9","2"
"0.0","4","-9","2"
"0.7964","4","-9","2"
"0.8271","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.4215","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.5719","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.4003","4","-9","1"
"0.3612","4","-9","0"
"0.6114","4","-9","0"
"0.7003","4","-9","2"
"-0.4939","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.7506","4","-9","2"
"0.8666","4","-9","2"
"0.4576","4","-9","1"
"0.7269","4","-9","4"
"-0.1027","4","-9","4"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.2732","4","-9","0"
"-0.4389","4","-9","1"
"0.7184","750","120","1"
"0.0","4","-9","1"
"0.4404","4","-9","4"
"0.6682","4","-9","1"
"0.4753","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.4753","4","-9","1"
"0.0","497","115","1"
"0.0","4","-9","2"
"0.0","4","-9","0"
"-0.9041","4","-9","4"
"-0.2617","4","-9","1"
"0.6467","4","-9","2"
"0.7096","4","-9","2"
"0.0","4","-9","1"
"-0.34","4","-9","0"
"0.0","4","-9","2"
"0.4939","4","-9","3"
"0.7906","4","-9","3"
"0.777","4","-9","1"
"0.0","1942","427","1"
"0.7297","4","-9","3"
"-0.5556","4","-9","2"
"0.3802","4","-9","0"
"0.7096","4","-9","1"
"-0.802","4","-9","0"
"0.4019","4","-9","2"
"-0.2732","4","-9","3"
"0.7783","4","-9","0"
"0.25","4","-9","1"
"0.34","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.0772","4","-9","1"
"0.5719","4","-9","4"
"0.0","1599","-140","2"
"0.4767","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","0"
"0.4404","4","-9","1"
"-0.4215","4","-9","0"
"0.0","4","-9","2"
"0.4404","4","-9","3"
"0.4574","4","-9","1"
"0.6467","4","-9","1"
"0.4199","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.4019","4","-9","4"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.4588","4","-9","2"
"0.0","750","120","1"
"0.0","497","115","1"
"-0.4753","4","-9","1"
"0.0","4","-9","4"
"0.7979","4","-9","1"
"-0.5423","4","-9","1"
"-0.2263","4","-9","1"
"-0.4019","44","-48","1"
"-0.4019","4","-9","1"
"-0.4926","4","-9","3"
"0.6114","4","-9","0"
"0.784","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.5033","4","-9","1"
"0.5574","4","-9","1"
"-0.1531","4","-9","2"
"0.8172","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.8221","4","-9","2"
"0.0","4","-9","1"
"0.3182","4","-9","2"
"0.6249","4","-9","2"
"-0.3182","1599","-140","1"
"0.0","4","-9","1"
"0.0258","44","-48","1"
"0.9623","4","-9","2"
"-0.9376","4","-9","2"
"0.0","4","-9","0"
"-0.381","4","-9","1"
"-0.2023","4","-9","2"
"0.0","4","-9","2"
"0.8126","4","-9","3"
"0.7297","4","-9","1"
"0.0","4","-9","0"
"0.4215","4","-9","2"
"0.4927","4","-9","1"
"0.7676","4","-9","0"
"0.6114","4","-9","1"
"0.4404","4","-9","2"
"0.0","4","-9","0"
"0.4199","4","-9","2"
"0.6369","4","-9","2"
"0.4404","4","-9","2"
"-0.4588","4","-9","4"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.6114","4","-9","0"
"0.296","1599","-140","2"
"-0.4574","1599","-140","2"
"0.872","1599","-140","4"
"0.296","4","-9","2"
"0.8169","4","-9","1"
"0.0","4","-9","1"
"0.6597","4","-9","2"
"-0.296","4","-9","1"
"0.7351","4","-9","1"
"0.5106","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","497","115","2"
"0.0","4","-9","2"
"0.7351","4","-9","2"
"0.3892","4","-9","1"
"0.0","1942","427","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","2"
"0.8885","4","-9","1"
"0.0","4","-9","0"
"-0.2755","4","-9","2"
"0.528","4","-9","1"
"0.0","4","-9","3"
"0.0","497","115","2"
"0.7419","4","-9","2"
"0.8317","4","-9","4"
"0.0","4","-9","0"
"0.4939","4","-9","2"
"-0.3818","4","-9","2"
"0.6124","4","-9","1"
"-0.25","4","-9","1"
"0.4588","4","-9","1"
"0.0516","4","-9","1"
"0.0","4","-9","2"
"0.4588","4","-9","0"
"0.6124","4","-9","0"
"-0.4404","4","-9","3"
"0.7351","4","-9","1"
"0.7717","4","-9","4"
"0.4588","4","-9","1"
"0.0","4","-9","2"
"0.4588","4","-9","1"
"0.4404","750","120","1"
"0.431","4","-9","1"
"0.4588","4","-9","4"
"0.5574","4","-9","2"
"0.2023","497","115","2"
"0.4019","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.2411","4","-9","3"
"0.8478","4","-9","2"
"0.0","4","-9","2"
"0.2023","4","-9","1"
"-0.1779","4","-9","4"
"0.0","4","-9","2"
"-0.4939","4","-9","1"
"-0.6486","4","-9","3"
"0.4019","4","-9","1"
"0.4588","4","-9","1"
"0.1779","4","-9","3"
"0.0258","4","-9","2"
"0.0","4","-9","1"
"0.7879","4","-9","2"
"0.0","4","-9","2"
"0.4215","750","120","1"
"0.7906","4","-9","1"
"0.0","4","-9","0"
"-0.5661","4","-9","2"
"0.658","4","-9","1"
"0.7959","4","-9","1"
"0.0","4","-9","3"
"0.0","497","115","2"
"0.0","4","-9","0"
"0.7906","4","-9","2"
"0.0","4","-9","2"
"0.6597","4","-9","1"
"0.7777","4","-9","0"
"0.0","4","-9","1"
"0.4019","4","-9","4"
"0.0","4","-9","3"
"-0.4019","4","-9","1"
"-0.2732","1599","-140","2"
"0.128","497","115","2"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.34","4","-9","1"
"0.3612","4","-9","2"
"0.3612","4","-9","1"
"0.4588","4","-9","2"
